,n_variables,adjusted_r2,intercept,sum of squares,vars
1103,5,0.084125065,1.682955843,2144.349465,"('dwtype', 'nptw', 'nstud', 'nchild', 'n65+')"
1104,5,0.177236818,0.197184362,1926.34575,"('dwtype', 'nptw', 'nfem', 'nmale', 'nchild')"
1105,5,0.184633901,0.597240374,1909.026866,"('dwtype', 'nptw', 'nfem', 'nmale', 'n65+')"
1106,5,0.108057448,1.324331869,2088.316275,"('dwtype', 'nptw', 'nfem', 'nchild', 'n65+')"
1107,5,0.15811447,1.050932746,1971.117143,"('dwtype', 'nptw', 'nmale', 'nchild', 'n65+')"
1108,5,0.189491246,0.337719645,1897.654304,"('dwtype', 'nwah', 'nstud', 'nfem', 'nmale')"
1109,5,0.048021485,1.322431928,2228.879228,"('dwtype', 'nwah', 'nstud', 'nfem', 'nchild')"
1110,5,0.116346151,1.450806943,2068.90983,"('dwtype', 'nwah', 'nstud', 'nfem', 'n65+')"
1111,5,0.11197274,1.025015609,2079.149354,"('dwtype', 'nwah', 'nstud', 'nmale', 'nchild')"
1112,5,0.167315291,1.196386439,1949.575144,"('dwtype', 'nwah', 'nstud', 'nmale', 'n65+')"
1113,5,0.073028184,1.79481673,2170.33073,"('dwtype', 'nwah', 'nstud', 'nchild', 'n65+')"
1114,5,0.180304841,0.225747721,1919.162549,"('dwtype', 'nwah', 'nfem', 'nmale', 'nchild')"
1115,5,0.191092439,0.638642423,1893.905411,"('dwtype', 'nwah', 'nfem', 'nmale', 'n65+')"
1116,5,0.10748133,1.394954039,2089.665147,"('dwtype', 'nwah', 'nfem', 'nchild', 'n65+')"
1117,5,0.157325749,1.132759092,1972.963786,"('dwtype', 'nwah', 'nmale', 'nchild', 'n65+')"
1118,5,0.20641594,0.123513151,1858.028306,"('dwtype', 'nstud', 'nfem', 'nmale', 'nchild')"
1119,5,0.260468635,0.38779896,1731.474053,"('dwtype', 'nstud', 'nfem', 'nmale', 'n65+')"
1120,5,0.111293034,1.402203742,2080.740757,"('dwtype', 'nstud', 'nfem', 'nchild', 'n65+')"
1121,5,0.161815473,1.14902062,1962.451939,"('dwtype', 'nstud', 'nmale', 'nchild', 'n65+')"
1122,5,0.245716561,0.269353778,1766.01327,"('dwtype', 'nfem', 'nmale', 'nchild', 'n65+')"
1123,5,0.468903291,0.098964922,1243.463382,"('npers', 'nveh', 'nlic', 'nftw', 'nptw')"
1124,5,0.426629398,0.109302629,1342.439777,"('npers', 'nveh', 'nlic', 'nftw', 'nwah')"
1125,5,0.425661302,0.109602633,1344.706393,"('npers', 'nveh', 'nlic', 'nftw', 'nstud')"
1126,5,0.425672471,0.113954897,1344.680241,"('npers', 'nveh', 'nlic', 'nftw', 'nfem')"
1127,5,0.425650056,0.113589935,1344.732722,"('npers', 'nveh', 'nlic', 'nftw', 'nmale')"
1128,5,0.426927335,0.08620766,1341.742214,"('npers', 'nveh', 'nlic', 'nftw', 'nchild')"
1129,5,0.428716604,0.145868501,1337.552975,"('npers', 'nveh', 'nlic', 'nftw', 'n65+')"
1130,5,0.19833971,0.293309332,1876.937284,"('npers', 'nveh', 'nlic', 'nptw', 'nwah')"
1131,5,0.237552211,0.161549769,1785.128565,"('npers', 'nveh', 'nlic', 'nptw', 'nstud')"
1132,5,0.192994712,0.296556254,1889.451596,"('npers', 'nveh', 'nlic', 'nptw', 'nfem')"
1133,5,0.193183096,0.2958258,1889.01053,"('npers', 'nveh', 'nlic', 'nptw', 'nmale')"
1134,5,0.215201044,0.165632695,1837.459632,"('npers', 'nveh', 'nlic', 'nptw', 'nchild')"
1135,5,0.224559988,0.377368944,1815.547418,"('npers', 'nveh', 'nlic', 'nptw', 'n65+')"
1136,5,0.237595394,0.169043133,1785.027459,"('npers', 'nveh', 'nlic', 'nwah', 'nstud')"
1137,5,0.197698599,0.295737394,1878.438327,"('npers', 'nveh', 'nlic', 'nwah', 'nfem')"
1138,5,0.197888543,0.295083032,1877.993607,"('npers', 'nveh', 'nlic', 'nwah', 'nmale')"
1139,5,0.219567829,0.167742157,1827.235624,"('npers', 'nveh', 'nlic', 'nwah', 'nchild')"
1140,5,0.231682258,0.380338361,1798.871958,"('npers', 'nveh', 'nlic', 'nwah', 'n65+')"
1141,5,0.229395144,0.173550068,1804.226807,"('npers', 'nveh', 'nlic', 'nstud', 'nfem')"
1142,5,0.229512424,0.173117288,1803.952219,"('npers', 'nveh', 'nlic', 'nstud', 'nmale')"
1143,5,0.239741465,0.099710171,1780.002835,"('npers', 'nveh', 'nlic', 'nstud', 'nchild')"
1144,5,0.282372036,0.251381196,1680.191345,"('npers', 'nveh', 'nlic', 'nstud', 'n65+')"
1145,5,0.190528276,0.291499953,1895.226292,"('npers', 'nveh', 'nlic', 'nfem', 'nmale')"
1146,5,0.215126198,0.165753551,1837.63487,"('npers', 'nveh', 'nlic', 'nfem', 'nchild')"
1147,5,0.224010038,0.380034423,1816.835023,"('npers', 'nveh', 'nlic', 'nfem', 'n65+')"
1148,5,0.215303014,0.165302826,1837.220887,"('npers', 'nveh', 'nlic', 'nmale', 'nchild')"
1149,5,0.22415288,0.37944225,1816.500585,"('npers', 'nveh', 'nlic', 'nmale', 'n65+')"
1150,5,0.26296127,0.231501662,1725.638015,"('npers', 'nveh', 'nlic', 'nchild', 'n65+')"
1151,5,0.473061452,0.09481696,1233.727827,"('npers', 'nveh', 'nftw', 'nptw', 'nwah')"
1152,5,0.469308855,0.093264259,1242.513828,"('npers', 'nveh', 'nftw', 'nptw', 'nstud')"
1153,5,0.468742176,0.10850965,1243.840603,"('npers', 'nveh', 'nftw', 'nptw', 'nfem')"
1154,5,0.468692372,0.108050576,1243.957208,"('npers', 'nveh', 'nftw', 'nptw', 'nmale')"
1155,5,0.468577102,0.111887458,1244.227091,"('npers', 'nveh', 'nftw', 'nptw', 'nchild')"
1156,5,0.469192244,0.121059314,1242.786853,"('npers', 'nveh', 'nftw', 'nptw', 'n65+')"
1157,5,0.425034915,0.12638042,1346.17296,"('npers', 'nveh', 'nftw', 'nwah', 'nstud')"
1158,5,0.425153849,0.127374145,1345.894498,"('npers', 'nveh', 'nftw', 'nwah', 'nfem')"
1159,5,0.425118675,0.126995588,1345.97685,"('npers', 'nveh', 'nftw', 'nwah', 'nmale')"
1160,5,0.427027341,0.089932813,1341.508069,"('npers', 'nveh', 'nftw', 'nwah', 'nchild')"
1161,5,0.428360385,0.157511177,1338.386995,"('npers', 'nveh', 'nftw', 'nwah', 'n65+')"
1162,5,0.423841565,0.131006751,1348.966964,"('npers', 'nveh', 'nftw', 'nstud', 'nfem')"
1163,5,0.423808118,0.130603072,1349.045274,"('npers', 'nveh', 'nftw', 'nstud', 'nmale')"
1164,5,0.425686038,0.097285655,1344.648477,"('npers', 'nveh', 'nftw', 'nstud', 'nchild')"
1165,5,0.428361038,0.154830797,1338.385467,"('npers', 'nveh', 'nftw', 'nstud', 'n65+')"
1166,5,0.423892694,0.134642902,1348.847257,"('npers', 'nveh', 'nftw', 'nfem', 'nmale')"
1167,5,0.425758997,0.097333126,1344.477657,"('npers', 'nveh', 'nftw', 'nfem', 'nchild')"
1168,5,0.427590321,0.165095568,1340.189955,"('npers', 'nveh', 'nftw', 'nfem', 'n65+')"
1169,5,0.425735648,0.09692899,1344.532326,"('npers', 'nveh', 'nftw', 'nmale', 'nchild')"
1170,5,0.427563738,0.164791609,1340.252194,"('npers', 'nveh', 'nftw', 'nmale', 'n65+')"
1171,5,0.431290705,0.120624466,1331.5262,"('npers', 'nveh', 'nftw', 'nchild', 'n65+')"
1172,5,0.215753127,0.249308961,1836.167034,"('npers', 'nveh', 'nptw', 'nwah', 'nstud')"
1173,5,0.164484612,0.406953492,1956.202649,"('npers', 'nveh', 'nptw', 'nwah', 'nfem')"
1174,5,0.164945265,0.405347831,1955.124116,"('npers', 'nveh', 'nptw', 'nwah', 'nmale')"
1175,5,0.199518596,0.216471335,1874.177144,"('npers', 'nveh', 'nptw', 'nwah', 'nchild')"
1176,5,0.211138083,0.477907852,1846.972294,"('npers', 'nveh', 'nptw', 'nwah', 'n65+')"
1177,5,0.211858467,0.251419216,1845.285648,"('npers', 'nveh', 'nptw', 'nstud', 'nfem')"
1178,5,0.212176194,0.250233682,1844.541751,"('npers', 'nveh', 'nptw', 'nstud', 'nmale')"
1179,5,0.226093245,0.147582151,1811.957585,"('npers', 'nveh', 'nptw', 'nstud', 'nchild')"
1180,5,0.279451754,0.304474942,1687.028639,"('npers', 'nveh', 'nptw', 'nstud', 'n65+')"
1181,5,0.159814361,0.399091808,1967.137166,"('npers', 'nveh', 'nptw', 'nfem', 'nmale')"
1182,5,0.197854036,0.216010402,1878.074398,"('npers', 'nveh', 'nptw', 'nfem', 'nchild')"
1183,5,0.206382155,0.474006269,1858.107407,"('npers', 'nveh', 'nptw', 'nfem', 'n65+')"
1184,5,0.198207845,0.215061037,1877.246022,"('npers', 'nveh', 'nptw', 'nmale', 'nchild')"
1185,5,0.20668639,0.472649184,1857.395098,"('npers', 'nveh', 'nptw', 'nmale', 'n65+')"
1186,5,0.257795633,0.261352686,1737.732388,"('npers', 'nveh', 'nptw', 'nchild', 'n65+')"
1187,5,0.208544385,0.264032296,1853.04495,"('npers', 'nveh', 'nwah', 'nstud', 'nfem')"
1188,5,0.208863011,0.262952977,1852.298947,"('npers', 'nveh', 'nwah', 'nstud', 'nmale')"
1189,5,0.2261226,0.150249411,1811.888855,"('npers', 'nveh', 'nwah', 'nstud', 'nchild')"
1190,5,0.28089139,0.318434414,1683.658001,"('npers', 'nveh', 'nwah', 'nstud', 'n65+')"
1191,5,0.162376157,0.400946672,1961.139202,"('npers', 'nveh', 'nwah', 'nfem', 'nmale')"
1192,5,0.200808934,0.218247003,1871.156059,"('npers', 'nveh', 'nwah', 'nfem', 'nchild')"
1193,5,0.212124368,0.479275223,1844.663091,"('npers', 'nveh', 'nwah', 'nfem', 'n65+')"
1194,5,0.201169329,0.21733291,1870.312262,"('npers', 'nveh', 'nwah', 'nmale', 'nchild')"
1195,5,0.212437645,0.477983495,1843.929611,"('npers', 'nveh', 'nwah', 'nmale', 'n65+')"
1196,5,0.262959822,0.269048648,1725.641407,"('npers', 'nveh', 'nwah', 'nchild', 'n65+')"
1197,5,0.201459114,0.258843641,1869.633785,"('npers', 'nveh', 'nstud', 'nfem', 'nmale')"
1198,5,0.222101614,0.149054144,1821.30324,"('npers', 'nveh', 'nstud', 'nfem', 'nchild')"
1199,5,0.271396841,0.317341673,1705.887707,"('npers', 'nveh', 'nstud', 'nfem', 'n65+')"
1200,5,0.222369722,0.14830309,1820.675517,"('npers', 'nveh', 'nstud', 'nmale', 'nchild')"
1201,5,0.271546678,0.316645286,1705.536892,"('npers', 'nveh', 'nstud', 'nmale', 'n65+')"
1202,5,0.298382351,0.18843766,1642.706196,"('npers', 'nveh', 'nstud', 'nchild', 'n65+')"
1203,5,0.197511858,0.206398174,1878.875545,"('npers', 'nveh', 'nfem', 'nmale', 'nchild')"
1204,5,0.205015761,0.469788216,1861.306563,"('npers', 'nveh', 'nfem', 'nmale', 'n65+')"
1205,5,0.25844396,0.263107115,1736.21445,"('npers', 'nveh', 'nfem', 'nchild', 'n65+')"
1206,5,0.258636308,0.262574987,1735.764103,"('npers', 'nveh', 'nmale', 'nchild', 'n65+')"
1207,5,0.472939511,0.09148009,1234.013328,"('npers', 'nlic', 'nftw', 'nptw', 'nwah')"
1208,5,0.469496157,0.085007004,1242.075296,"('npers', 'nlic', 'nftw', 'nptw', 'nstud')"
1209,5,0.468841028,0.101487932,1243.609157,"('npers', 'nlic', 'nftw', 'nptw', 'nfem')"
1210,5,0.468795649,0.100988944,1243.715404,"('npers', 'nlic', 'nftw', 'nptw', 'nmale')"
1211,5,0.468777423,0.107316238,1243.758077,"('npers', 'nlic', 'nftw', 'nptw', 'nchild')"
1212,5,0.46917228,0.113390453,1242.833593,"('npers', 'nlic', 'nftw', 'nptw', 'n65+')"
1213,5,0.426557453,0.108637635,1342.608223,"('npers', 'nlic', 'nftw', 'nwah', 'nstud')"
1214,5,0.426609959,0.110749239,1342.48529,"('npers', 'nlic', 'nftw', 'nwah', 'nfem')"
1215,5,0.426585758,0.110372239,1342.541951,"('npers', 'nlic', 'nftw', 'nwah', 'nmale')"
1216,5,0.427886204,0.082756121,1339.497201,"('npers', 'nlic', 'nftw', 'nwah', 'nchild')"
1217,5,0.429262029,0.141395242,1336.275965,"('npers', 'nlic', 'nftw', 'nwah', 'n65+')"
1218,5,0.425643668,0.110939643,1344.747678,"('npers', 'nlic', 'nftw', 'nstud', 'nfem')"
1219,5,0.425620964,0.110553941,1344.800835,"('npers', 'nlic', 'nftw', 'nstud', 'nmale')"
1220,5,0.426805471,0.087309472,1342.027535,"('npers', 'nlic', 'nftw', 'nstud', 'nchild')"
1221,5,0.429411355,0.137163281,1335.926345,"('npers', 'nlic', 'nftw', 'nstud', 'n65+')"
1222,5,0.425689754,0.115591426,1344.639777,"('npers', 'nlic', 'nftw', 'nfem', 'nmale')"
1223,5,0.426852064,0.088241697,1341.918445,"('npers', 'nlic', 'nftw', 'nfem', 'nchild')"
1224,5,0.428626547,0.146994239,1337.763826,"('npers', 'nlic', 'nftw', 'nfem', 'n65+')"
1225,5,0.426834394,0.087868316,1341.959818,"('npers', 'nlic', 'nftw', 'nmale', 'nchild')"
1226,5,0.428606994,0.14667849,1337.809607,"('npers', 'nlic', 'nftw', 'nmale', 'n65+')"
1227,5,0.431433554,0.114505032,1331.191746,"('npers', 'nlic', 'nftw', 'nchild', 'n65+')"
1228,5,0.243531532,0.163195767,1771.129105,"('npers', 'nlic', 'nptw', 'nwah', 'nstud')"
1229,5,0.196348164,0.303190974,1881.600117,"('npers', 'nlic', 'nptw', 'nwah', 'nfem')"
1230,5,0.196603107,0.302419775,1881.003215,"('npers', 'nlic', 'nptw', 'nwah', 'nmale')"
1231,5,0.216151241,0.177750762,1835.234923,"('npers', 'nlic', 'nptw', 'nwah', 'nchild')"
1232,5,0.228605535,0.385477686,1806.07553,"('npers', 'nlic', 'nptw', 'nwah', 'n65+')"
1233,5,0.23661326,0.167921668,1787.326943,"('npers', 'nlic', 'nptw', 'nstud', 'nfem')"
1234,5,0.236779979,0.167383413,1786.936601,"('npers', 'nlic', 'nptw', 'nstud', 'nmale')"
1235,5,0.2429056,0.106591364,1772.594607,"('npers', 'nlic', 'nptw', 'nstud', 'nchild')"
1236,5,0.288384004,0.244838482,1666.115449,"('npers', 'nlic', 'nptw', 'nstud', 'n65+')"
1237,5,0.189730955,0.298915624,1897.093069,"('npers', 'nlic', 'nptw', 'nfem', 'nmale')"
1238,5,0.2121324,0.177473271,1844.644285,"('npers', 'nlic', 'nptw', 'nfem', 'nchild')"
1239,5,0.221592088,0.385889189,1822.4962,"('npers', 'nlic', 'nptw', 'nfem', 'n65+')"
1240,5,0.212371596,0.176921375,1844.084254,"('npers', 'nlic', 'nptw', 'nmale', 'nchild')"
1241,5,0.221795025,0.385174333,1822.021061,"('npers', 'nlic', 'nptw', 'nmale', 'n65+')"
1242,5,0.258178007,0.239071372,1736.837129,"('npers', 'nlic', 'nptw', 'nchild', 'n65+')"
1243,5,0.236874462,0.174594841,1786.715386,"('npers', 'nlic', 'nwah', 'nstud', 'nfem')"
1244,5,0.237030517,0.174179526,1786.350012,"('npers', 'nlic', 'nwah', 'nstud', 'nmale')"
1245,5,0.244804677,0.10822838,1768.148274,"('npers', 'nlic', 'nwah', 'nstud', 'nchild')"
1246,5,0.29186726,0.253909252,1657.96006,"('npers', 'nlic', 'nwah', 'nstud', 'n65+')"
1247,5,0.194940866,0.297815686,1884.895041,"('npers', 'nlic', 'nwah', 'nfem', 'nmale')"
1248,5,0.216750546,0.179404594,1833.831763,"('npers', 'nlic', 'nwah', 'nfem', 'nchild')"
1249,5,0.228976573,0.388417877,1805.206813,"('npers', 'nlic', 'nwah', 'nfem', 'n65+')"
1250,5,0.216989507,0.178891476,1833.272281,"('npers', 'nlic', 'nwah', 'nmale', 'nchild')"
1251,5,0.229181002,0.387777313,1804.728182,"('npers', 'nlic', 'nwah', 'nmale', 'n65+')"
1252,5,0.26424123,0.245670314,1722.641229,"('npers', 'nlic', 'nwah', 'nchild', 'n65+')"
1253,5,0.228024325,0.172864095,1807.436324,"('npers', 'nlic', 'nstud', 'nfem', 'nmale')"
1254,5,0.238239232,0.107380221,1783.520033,"('npers', 'nlic', 'nstud', 'nfem', 'nchild')"
1255,5,0.281034815,0.255372134,1683.322198,"('npers', 'nlic', 'nstud', 'nfem', 'n65+')"
1256,5,0.238395391,0.107014806,1783.154416,"('npers', 'nlic', 'nstud', 'nmale', 'nchild')"
1257,5,0.281128435,0.255084513,1683.103006,"('npers', 'nlic', 'nstud', 'nmale', 'n65+')"
1258,5,0.299790264,0.167909027,1639.40983,"('npers', 'nlic', 'nstud', 'nchild', 'n65+')"
1259,5,0.211781551,0.169125785,1845.465732,"('npers', 'nlic', 'nfem', 'nmale', 'nchild')"
1260,5,0.220566871,0.382192161,1824.896554,"('npers', 'nlic', 'nfem', 'nmale', 'n65+')"
1261,5,0.258746934,0.241583868,1735.505093,"('npers', 'nlic', 'nfem', 'nchild', 'n65+')"
1262,5,0.258924875,0.241260147,1735.088477,"('npers', 'nlic', 'nmale', 'nchild', 'n65+')"
1263,5,0.472971758,0.090924801,1233.937829,"('npers', 'nftw', 'nptw', 'nwah', 'nstud')"
1264,5,0.472823792,0.101489497,1234.284263,"('npers', 'nftw', 'nptw', 'nwah', 'nfem')"
1265,5,0.472764927,0.101034772,1234.422084,"('npers', 'nftw', 'nptw', 'nwah', 'nmale')"
1266,5,0.472650135,0.106327529,1234.690848,"('npers', 'nftw', 'nptw', 'nwah', 'nchild')"
1267,5,0.472841883,0.109455334,1234.241907,"('npers', 'nftw', 'nptw', 'nwah', 'n65+')"
1268,5,0.468918098,0.100983067,1243.428713,"('npers', 'nftw', 'nptw', 'nstud', 'nfem')"
1269,5,0.468867326,0.100481887,1243.547587,"('npers', 'nftw', 'nptw', 'nstud', 'nmale')"
1270,5,0.468792023,0.108266334,1243.723893,"('npers', 'nftw', 'nptw', 'nstud', 'nchild')"
1271,5,0.470126055,0.114572742,1240.600507,"('npers', 'nftw', 'nptw', 'nstud', 'n65+')"
1272,5,0.468187971,0.117015819,1245.138169,"('npers', 'nftw', 'nptw', 'nfem', 'nmale')"
1273,5,0.468137283,0.120385874,1245.256845,"('npers', 'nftw', 'nptw', 'nfem', 'nchild')"
1274,5,0.46875094,0.129360026,1243.820083,"('npers', 'nftw', 'nptw', 'nfem', 'n65+')"
1275,5,0.468081091,0.119736527,1245.388409,"('npers', 'nftw', 'nptw', 'nmale', 'nchild')"
1276,5,0.468700982,0.128939161,1243.937049,"('npers', 'nftw', 'nptw', 'nmale', 'n65+')"
1277,5,0.46850278,0.126388644,1244.401103,"('npers', 'nftw', 'nptw', 'nchild', 'n65+')"
1278,5,0.424326371,0.135050357,1347.831882,"('npers', 'nftw', 'nwah', 'nstud', 'nfem')"
1279,5,0.424285868,0.134612621,1347.926713,"('npers', 'nftw', 'nwah', 'nstud', 'nmale')"
1280,5,0.4263319,0.098995087,1343.136312,"('npers', 'nftw', 'nwah', 'nstud', 'nchild')"
1281,5,0.428127342,0.158254101,1338.932622,"('npers', 'nftw', 'nwah', 'nstud', 'n65+')"
1282,5,0.424397067,0.136457781,1347.666361,"('npers', 'nftw', 'nwah', 'nfem', 'nmale')"
1283,5,0.426381885,0.097567158,1343.019282,"('npers', 'nftw', 'nwah', 'nfem', 'nchild')"
1284,5,0.427657225,0.166190625,1340.033312,"('npers', 'nftw', 'nwah', 'nfem', 'n65+')"
1285,5,0.426353373,0.097128528,1343.086038,"('npers', 'nftw', 'nwah', 'nmale', 'nchild')"
1286,5,0.427624441,0.165862531,1340.11007,"('npers', 'nftw', 'nwah', 'nmale', 'n65+')"
1287,5,0.431377769,0.120948561,1331.322355,"('npers', 'nftw', 'nwah', 'nchild', 'n65+')"
1288,5,0.422912266,0.140403767,1351.142744,"('npers', 'nftw', 'nstud', 'nfem', 'nmale')"
1289,5,0.424895963,0.105756251,1346.498289,"('npers', 'nftw', 'nstud', 'nfem', 'nchild')"
1290,5,0.427617156,0.16369443,1340.127126,"('npers', 'nftw', 'nstud', 'nfem', 'n65+')"
1291,5,0.424869575,0.105293106,1346.560072,"('npers', 'nftw', 'nstud', 'nmale', 'nchild')"
1292,5,0.427590945,0.163350958,1340.188494,"('npers', 'nftw', 'nstud', 'nmale', 'n65+')"
1293,5,0.431043397,0.121951825,1332.105225,"('npers', 'nftw', 'nstud', 'nchild', 'n65+')"
1294,5,0.424920529,0.105729344,1346.440772,"('npers', 'nftw', 'nfem', 'nmale', 'nchild')"
1295,5,0.426721386,0.175041153,1342.224405,"('npers', 'nftw', 'nfem', 'nmale', 'n65+')"
1296,5,0.430591965,0.128466373,1333.16217,"('npers', 'nftw', 'nfem', 'nchild', 'n65+')"
1297,5,0.430576657,0.128152753,1333.198009,"('npers', 'nftw', 'nmale', 'nchild', 'n65+')"
1298,5,0.197874943,0.302169621,1878.025449,"('npers', 'nptw', 'nwah', 'nstud', 'nfem')"
1299,5,0.198553303,0.300148014,1876.437195,"('npers', 'nptw', 'nwah', 'nstud', 'nmale')"
1300,5,0.212231801,0.18830309,1844.411557,"('npers', 'nptw', 'nwah', 'nstud', 'nchild')"
1301,5,0.276440824,0.348023884,1694.078166,"('npers', 'nptw', 'nwah', 'nstud', 'n65+')"
1302,5,0.134771364,0.476015105,2025.770648,"('npers', 'nptw', 'nwah', 'nfem', 'nmale')"
1303,5,0.179199476,0.267938685,1921.750555,"('npers', 'nptw', 'nwah', 'nfem', 'nchild')"
1304,5,0.190318092,0.550794987,1895.718398,"('npers', 'nptw', 'nwah', 'nfem', 'n65+')"
1305,5,0.1799394,0.266221243,1920.01816,"('npers', 'nptw', 'nwah', 'nmale', 'nchild')"
1306,5,0.191002005,0.548275217,1894.117144,"('npers', 'nptw', 'nwah', 'nmale', 'n65+')"
1307,5,0.248333881,0.307744852,1759.885306,"('npers', 'nptw', 'nwah', 'nchild', 'n65+')"
1308,5,0.192609964,0.293802584,1890.352411,"('npers', 'nptw', 'nstud', 'nfem', 'nmale')"
1309,5,0.210823903,0.188398747,1847.707887,"('npers', 'nptw', 'nstud', 'nfem', 'nchild')"
1310,5,0.269217111,0.345520931,1710.991138,"('npers', 'nptw', 'nstud', 'nfem', 'n65+')"
1311,5,0.211389601,0.18694895,1846.38341,"('npers', 'nptw', 'nstud', 'nmale', 'nchild')"
1312,5,0.26955083,0.344121678,1710.209796,"('npers', 'nptw', 'nstud', 'nmale', 'n65+')"
1313,5,0.293402375,0.216796693,1654.365875,"('npers', 'nptw', 'nstud', 'nchild', 'n65+')"
1314,5,0.177222975,0.253996784,1926.378161,"('npers', 'nptw', 'nfem', 'nmale', 'nchild')"
1315,5,0.184501801,0.538166554,1909.336153,"('npers', 'nptw', 'nfem', 'nmale', 'n65+')"
1316,5,0.245042772,0.302680004,1767.590819,"('npers', 'nptw', 'nfem', 'nchild', 'n65+')"
1317,5,0.245437978,0.301555308,1766.665519,"('npers', 'nptw', 'nmale', 'nchild', 'n65+')"
1318,5,0.18969741,0.305628857,1897.17161,"('npers', 'nwah', 'nstud', 'nfem', 'nmale')"
1319,5,0.211034541,0.190291354,1847.214718,"('npers', 'nwah', 'nstud', 'nfem', 'nchild')"
1320,5,0.270892169,0.358325269,1707.069302,"('npers', 'nwah', 'nstud', 'nfem', 'n65+')"
1321,5,0.211593786,0.188945786,1845.90535,"('npers', 'nwah', 'nstud', 'nmale', 'nchild')"
1322,5,0.271218439,0.357055902,1706.305403,"('npers', 'nwah', 'nstud', 'nmale', 'n65+')"
1323,5,0.29783002,0.222054136,1643.999375,"('npers', 'nwah', 'nstud', 'nchild', 'n65+')"
1324,5,0.180372024,0.257113485,1919.005254,"('npers', 'nwah', 'nfem', 'nmale', 'nchild')"
1325,5,0.190745734,0.542665034,1894.717156,"('npers', 'nwah', 'nfem', 'nmale', 'n65+')"
1326,5,0.2500082,0.311457435,1755.965201,"('npers', 'nwah', 'nfem', 'nchild', 'n65+')"
1327,5,0.250425319,0.31029532,1754.988596,"('npers', 'nwah', 'nmale', 'nchild', 'n65+')"
1328,5,0.20683098,0.177460754,1857.056567,"('npers', 'nstud', 'nfem', 'nmale', 'nchild')"
1329,5,0.26112864,0.350555293,1729.928776,"('npers', 'nstud', 'nfem', 'nmale', 'n65+')"
1330,5,0.290947369,0.216152647,1660.113813,"('npers', 'nstud', 'nfem', 'nchild', 'n65+')"
1331,5,0.291169138,0.215491268,1659.594581,"('npers', 'nstud', 'nmale', 'nchild', 'n65+')"
1332,5,0.246048248,0.296010131,1765.236686,"('npers', 'nfem', 'nmale', 'nchild', 'n65+')"
1333,5,0.471869046,0.058030947,1236.519622,"('nveh', 'nlic', 'nftw', 'nptw', 'nwah')"
1334,5,0.469688476,0.084013086,1241.625017,"('nveh', 'nlic', 'nftw', 'nptw', 'nstud')"
1335,5,0.46893914,0.094047645,1243.379447,"('nveh', 'nlic', 'nftw', 'nptw', 'nfem')"
1336,5,0.468311699,0.077952521,1244.848483,"('nveh', 'nlic', 'nftw', 'nptw', 'nmale')"
1337,5,0.46840389,0.077105634,1244.632635,"('nveh', 'nlic', 'nftw', 'nptw', 'nchild')"
1338,5,0.469128623,0.100085823,1242.935808,"('nveh', 'nlic', 'nftw', 'nptw', 'n65+')"
1339,5,0.425839855,0.138220417,1344.288344,"('nveh', 'nlic', 'nftw', 'nwah', 'nstud')"
1340,5,0.425636959,0.130808015,1344.763387,"('nveh', 'nlic', 'nftw', 'nwah', 'nfem')"
1341,5,0.425924176,0.133669285,1344.090921,"('nveh', 'nlic', 'nftw', 'nwah', 'nmale')"
1342,5,0.425228938,0.146643719,1345.71869,"('nveh', 'nlic', 'nftw', 'nwah', 'nchild')"
1343,5,0.426927045,0.181363954,1341.742893,"('nveh', 'nlic', 'nftw', 'nwah', 'n65+')"
1344,5,0.424611946,0.137903546,1347.163263,"('nveh', 'nlic', 'nftw', 'nstud', 'nfem')"
1345,5,0.42491078,0.138645203,1346.4636,"('nveh', 'nlic', 'nftw', 'nstud', 'nmale')"
1346,5,0.424596334,0.147619939,1347.199815,"('nveh', 'nlic', 'nftw', 'nstud', 'nchild')"
1347,5,0.426183549,0.183450449,1343.483648,"('nveh', 'nlic', 'nftw', 'nstud', 'n65+')"
1348,5,0.425559039,0.114665258,1344.945822,"('nveh', 'nlic', 'nftw', 'nfem', 'nmale')"
1349,5,0.424477672,0.135067555,1347.477641,"('nveh', 'nlic', 'nftw', 'nfem', 'nchild')"
1350,5,0.426765963,0.170782053,1342.120035,"('nveh', 'nlic', 'nftw', 'nfem', 'n65+')"
1351,5,0.424815342,0.140427694,1346.687048,"('nveh', 'nlic', 'nftw', 'nmale', 'nchild')"
1352,5,0.427056147,0.177219901,1341.440625,"('nveh', 'nlic', 'nftw', 'nmale', 'n65+')"
1353,5,0.425787119,0.191022485,1344.411814,"('nveh', 'nlic', 'nftw', 'nchild', 'n65+')"
1354,5,0.171230774,0.512105071,1940.407776,"('nveh', 'nlic', 'nptw', 'nwah', 'nstud')"
1355,5,0.174797631,0.419176741,1932.056649,"('nveh', 'nlic', 'nptw', 'nwah', 'nfem')"
1356,5,0.1866978,0.408908914,1904.194635,"('nveh', 'nlic', 'nptw', 'nwah', 'nmale')"
1357,5,0.166479586,0.496502725,1951.531791,"('nveh', 'nlic', 'nptw', 'nwah', 'nchild')"
1358,5,0.188716908,0.599818702,1899.46727,"('nveh', 'nlic', 'nptw', 'nwah', 'n65+')"
1359,5,0.183467539,0.391772654,1911.757685,"('nveh', 'nlic', 'nptw', 'nstud', 'nfem')"
